H,V,C,x,y,Y,picture,R,G,B
5.0P,4,10,0.2814,0.1967,12.0,1151.png,0.49898971112,0.297435820405,0.602629108531
5.0P,4,12,0.2778,0.1808,12.0,1152.png,0.520875548878,0.274769933764,0.6387066936
5.0P,4,14,0.2747,0.166,12.0,1153.png,0.544395754597,0.246465278234,0.675538327915
5.0P,4,16,0.2718,0.152,12.0,1154.png,0.569490425374,0.209275118234,0.714075948335
5.0P,4,18,0.2693,0.1408,12.0,1155.png,0.591429631535,0.166388802502,0.748196783067
5.0P,4,20,0.267,0.13,12.0,1156.png,0.615294254515,0.0959045235132,0.784319737162
5.0P,5,2,0.3045,0.2928,19.77,1157.png,0.513542601813,0.464834650505,0.545428998386
5.0P,5,4,0.2986,0.2699,19.77,1158.png,0.534420803852,0.451718961447,0.589070888371
5.0P,5,6,0.2932,0.2487,19.77,1159.png,0.556230266553,0.436796450648,0.632308488023
5.0P,5,8,0.2885,0.2296,19.77,1160.png,0.578675985239,0.420075341929,0.674186574199
5.0P,5,10,0.2845,0.2137,19.77,1161.png,0.599148428479,0.403165375174,0.711829818918
5.0P,5,12,0.2806,0.1977,19.77,1162.png,0.622373552146,0.382033589192,0.752698690286
5.0P,5,14,0.2775,0.1847,19.77,1163.png,0.643449226197,0.360651801816,0.788596343825
5.0P,5,16,0.2744,0.1718,19.77,1164.png,0.666398844634,0.334229922322,0.827149689841
5.0P,5,18,0.2718,0.1604,19.77,1165.png,0.689208880513,0.304133387791,0.864007262674
5.0P,5,20,0.2694,0.1499,19.77,1166.png,0.712252901052,0.267979681562,0.900795666216
5.0P,5,22,0.2673,0.1398,19.77,1167.png,0.737333581989,0.219160571956,0.939080487759
5.0P,5,24,0.2652,0.1304,19.77,1168.png,0.762472375752,0.148688896582,0.97797639782
5.0P,6,2,0.305,0.2967,30.05,1169.png,0.616360212206,0.56676153225,0.651730560347
5.0P,6,4,0.3001,0.2778,30.05,1170.png,0.636152286496,0.554596947444,0.693932487935
5.0P,6,6,0.295,0.2585,30.05,1171.png,0.658065681327,0.540002917807,0.739576375881
5.0P,6,8,0.2905,0.2421,30.05,1172.png,0.677995867193,0.525485283685,0.780924026277
5.0P,6,10,0.2862,0.226,30.05,1173.png,0.699918178224,0.508385746066,0.8240893417
5.0P,6,12,0.2829,0.2121,30.05,1174.png,0.722158527176,0.490138717593,0.863592939265
5.0P,6,14,0.2794,0.1979,30.05,1175.png,0.746555773373,0.467939586201,0.906962217522
5.0P,6,16,0.2761,0.1852,30.05,1176.png,0.769873300177,0.444092328153,0.948844818574
5.0P,6,18,0.2731,0.1738,30.05,1177.png,0.79264335075,0.418034537128,0.989293983212
5.0P,7,2,0.3059,0.301,43.06,1178.png,0.719193743293,0.670452285265,0.755379874575
5.0P,7,4,0.3009,0.2831,43.06,1179.png,0.739121431469,0.658037073786,0.801551034778
5.0P,7,6,0.2961,0.2663,43.06,1180.png,0.759113699654,0.644663752173,0.847092035468
5.0P,7,8,0.2918,0.2504,43.06,1181.png,0.780723191378,0.629606213203,0.892287222284
5.0P,7,10,0.2872,0.2343,43.06,1182.png,0.803672298975,0.612063465859,0.94103827935
5.0P,7,12,0.2833,0.2197,43.06,1183.png,0.827645507153,0.592758765314,0.987903004718
5.0P,8,2,0.3065,0.3047,59.1,1184.png,0.822129866905,0.775967133555,0.859511040695
5.0P,8,4,0.3012,0.2868,59.1,1185.png,0.843147175618,0.76265950266,0.912014176862
5.0P,8,6,0.2963,0.2704,59.1,1186.png,0.863954455918,0.748657317551,0.962373891795
5.0P,9,2,0.3067,0.306,78.66,1187.png,0.930598257099,0.882352323562,0.971224693369
7.5P,1,2,0.303,0.2361,1.21,1188.png,0.151464335221,0.0906446765386,0.165535757265
7.5P,1,4,0.2991,0.1974,1.21,1189.png,0.173440792793,0.0720083165416,0.193697580742
7.5P,1,6,0.296,0.1682,1.21,1190.png,0.193734170299,0.0469292120609,0.219355758039
7.5P,1,8,0.2932,0.1429,1.21,1191.png,0.215217512049,0.00806514490609,0.246240741142
7.5P,2,2,0.3071,0.2647,3.126,1192.png,0.232803334989,0.174084735449,0.245502570492
7.5P,2,4,0.3048,0.2321,3.126,1193.png,0.257377993415,0.157825490492,0.275829866112
7.5P,2,6,0.3025,0.2058,3.126,1194.png,0.279746648583,0.139197047593,0.303783334336
7.5P,2,8,0.3,0.1781,3.126,1195.png,0.3073086202,0.108666570151,0.337819665814
7.5P,2,10,0.2979,0.1569,3.126,1196.png,0.332052540745,0.0669705819422,0.368329230799
7.5P,3,2,0.3088,0.274,6.555,1197.png,0.3298034439,0.261312196876,0.342786997874
7.5P,3,4,0.3072,0.2448,6.555,1198.png,0.35911056271,0.243303943504,0.378061076276
7.5P,3,6,0.3057,0.2208,6.555,1199.png,0.385971460057,0.223373187799,0.410388365033
7.5P,3,8,0.3037,0.1981,6.555,1200.png,0.413733147577,0.19783096987,0.444818402893
7.5P,3,10,0.302,0.1794,6.555,1201.png,0.439617016382,0.167661960933,0.476651966323
7.5P,3,12,0.3003,0.1618,6.555,1202.png,0.467090500694,0.123821940906,0.510348642382
7.5P,3,14,0.2992,0.1475,6.555,1203.png,0.492898538016,0.0542784581992,0.540969170307
7.5P,4,2,0.3093,0.2859,12.0,1204.png,0.42559895637,0.359713709949,0.439611815584
7.5P,4,4,0.3084,0.2622,12.0,1205.png,0.455260212121,0.343229425778,0.474398464867
7.5P,4,6,0.3076,0.2416,12.0,1206.png,0.483402884795,0.325229331372,0.507129924745
7.5P,4,8,0.3066,0.2228,12.0,1207.png,0.510925907448,0.304755773738,0.539686663064
7.5P,4,10,0.3056,0.206,12.0,1208.png,0.537662431326,0.281520029743,0.571379900115
7.5P,4,12,0.3045,0.1905,12.0,1209.png,0.564349083617,0.253901165476,0.60332916383
7.5P,4,14,0.3035,0.1755,12.0,1210.png,0.592975096883,0.217473247095,0.637135248003
7.5P,4,16,0.3028,0.1621,12.0,1211.png,0.62167460358,0.169362365319,0.670194924371
7.5P,4,18,0.3016,0.15,12.0,1212.png,0.648936773063,0.0967556731854,0.703288908726
7.5P,5,2,0.3103,0.2959,19.77,1213.png,0.523818917513,0.462419966818,0.536431396205
7.5P,5,4,0.31,0.275,19.77,1214.png,0.555964403555,0.445846971731,0.572544319109
7.5P,5,6,0.3093,0.2555,19.77,1215.png,0.587158445104,0.427462125032,0.608822962766
7.5P,5,8,0.3087,0.2375,19.77,1216.png,0.6184270014,0.406606690269,0.644724773312
7.5P,5,10,0.308,0.223,19.77,1217.png,0.645023339898,0.386401563413,0.675853825068
7.5P,5,12,0.3071,0.208,19.77,1218.png,0.67426028518,0.361002167864,0.710499582961
7.5P,5,14,0.3068,0.1951,19.77,1219.png,0.702738916482,0.332853134199,0.742226602235
7.5P,5,16,0.306,0.183,19.77,1220.png,0.73014508645,0.300438685968,0.774556642409
7.5P,5,18,0.3052,0.1711,19.77,1221.png,0.759330380478,0.258336423227,0.808840495786
7.5P,5,20,0.3042,0.1606,19.77,1222.png,0.786451065368,0.20710118355,0.841689692784
7.5P,5,22,0.3038,0.15,19.77,1223.png,0.817962002993,0.11643560557,0.877122092498
7.5P,6,2,0.3107,0.2993,30.05,1224.png,0.629224438354,0.563583578733,0.642132075658
7.5P,6,4,0.3107,0.2831,30.05,1225.png,0.659019183454,0.548809328173,0.674706880489
7.5P,6,6,0.3101,0.265,30.05,1226.png,0.692488384643,0.530101353273,0.7135782446
7.5P,6,8,0.3099,0.2502,30.05,1227.png,0.722566987094,0.511643981526,0.74701403175
7.5P,6,10,0.3092,0.235,30.05,1228.png,0.75397725725,0.489866058799,0.783831826553
7.5P,6,12,0.309,0.2222,30.05,1229.png,0.783455868466,0.467400099188,0.816464133453
7.5P,6,14,0.3084,0.2095,30.05,1230.png,0.813402433769,0.441425905214,0.851192648067
7.5P,6,16,0.308,0.1976,30.05,1231.png,0.843973358661,0.41147958201,0.885746788948
7.5P,6,18,0.3075,0.187,30.05,1232.png,0.872640673682,0.378993553607,0.918656952228
7.5P,6,20,0.3069,0.1745,30.05,1233.png,0.909055906584,0.32944721241,0.960322162997
7.5P,6,22,0.3062,0.1638,30.05,1234.png,0.942264096294,0.271151248099,0.998998241086
7.5P,7,2,0.3109,0.3037,43.06,1235.png,0.731465343464,0.667652780261,0.744695195389
7.5P,7,4,0.3111,0.288,43.06,1236.png,0.765219513409,0.651440476081,0.780701677468
7.5P,7,6,0.3111,0.273,43.06,1237.png,0.798417218824,0.633861002044,0.816903562389
7.5P,7,8,0.3109,0.2584,43.06,1238.png,0.831799594734,0.614331179875,0.854114955007
7.5P,7,10,0.3108,0.2442,43.06,1239.png,0.866536812762,0.592001765788,0.892208405255
7.5P,7,12,0.3104,0.232,43.06,1240.png,0.897037223128,0.570113101945,0.927037689878
7.5P,7,14,0.3101,0.2192,43.06,1241.png,0.931461925278,0.542854294323,0.965563808055
7.5P,8,2,0.3107,0.307,59.1,1242.png,0.833873839876,0.773338058208,0.849230554775
7.5P,8,4,0.3114,0.2915,59.1,1243.png,0.873523801696,0.754970412104,0.888882049258
7.5P,8,6,0.3114,0.2785,59.1,1244.png,0.905851993143,0.738279477871,0.924181584885
7.5P,8,8,0.3116,0.2626,59.1,1245.png,0.948240914957,0.714488377409,0.969224371778
7.5P,9,2,0.3107,0.3081,78.66,1246.png,0.943452749904,0.879432841332,0.960469781237
10.0P,1,2,0.3132,0.2404,1.21,1247.png,0.15712710991,0.0886849367292,0.160723652525
10.0P,1,4,0.3132,0.2032,1.21,1248.png,0.18096058903,0.0686047281455,0.186346193322
10.0P,1,6,0.3126,0.1737,1.21,1249.png,0.203243733631,0.0398406926934,0.21079592072
10.0P,2,2,0.3161,0.2691,3.126,1250.png,0.239873821657,0.172068601892,0.239044761912
10.0P,2,4,0.3189,0.239,3.126,1251.png,0.267771210682,0.15436639231,0.26494739525
10.0P,2,6,0.3207,0.2132,3.126,1252.png,0.293893457435,0.132929411753,0.290196656047
10.0P,2,8,0.3219,0.1862,3.126,1253.png,0.324386920795,0.0979230045584,0.320723425055
10.0P,2,10,0.323,0.1659,3.126,1254.png,0.351134533923,0.0469270038908,0.347174462305
10.0P,3,2,0.317,0.279,6.555,1255.png,0.337613994092,0.259436715162,0.333801624701
10.0P,3,4,0.3214,0.2517,6.555,1256.png,0.373501231173,0.238712480112,0.363653701275
10.0P,3,6,0.3243,0.2293,6.555,1257.png,0.404490775468,0.216351690715,0.39104412874
10.0P,3,8,0.3269,0.2075,6.555,1258.png,0.437334690566,0.186334344439,0.420710522198
10.0P,3,10,0.3286,0.1889,6.555,1259.png,0.467603901719,0.149211747534,0.449147725848
10.0P,3,12,0.3301,0.1715,6.555,1260.png,0.499003205768,0.0905528423689,0.478879047612
10.0P,4,2,0.3162,0.2902,12.0,1261.png,0.434183297768,0.357762056886,0.4299532951
10.0P,4,4,0.321,0.2686,12.0,1262.png,0.471789491119,0.338474413772,0.458126308051
10.0P,4,6,0.3248,0.2493,12.0,1263.png,0.506345064744,0.317347823987,0.485561464805
10.0P,4,8,0.328,0.2318,12.0,1264.png,0.539235640301,0.293439539744,0.512562492882
10.0P,4,10,0.3306,0.2162,12.0,1265.png,0.570099387857,0.266526740009,0.538698016392
10.0P,4,12,0.3331,0.2014,12.0,1266.png,0.601592947353,0.232930148878,0.565490740445
10.0P,4,14,0.3351,0.1875,12.0,1267.png,0.632804927703,0.189685635352,0.592982382414
10.0P,4,16,0.337,0.1756,12.0,1268.png,0.661996152296,0.132291305266,0.618367780272
10.0P,5,2,0.3148,0.2986,19.77,1269.png,0.531032438597,0.460787163306,0.528960492066
10.0P,5,4,0.3198,0.2807,19.77,1270.png,0.570973074215,0.442075816207,0.556039654125
10.0P,5,6,0.3243,0.263,19.77,1271.png,0.610891365162,0.420272506918,0.584861379731
10.0P,5,8,0.328,0.2464,19.77,1272.png,0.648925917806,0.395924224559,0.614117668393
10.0P,5,10,0.3308,0.2328,19.77,1273.png,0.681196471548,0.371930073036,0.639840010278
10.0P,5,12,0.3335,0.2187,19.77,1274.png,0.716078038749,0.341586131673,0.668428068154
10.0P,5,14,0.336,0.2066,19.77,1275.png,0.748248002578,0.308432495361,0.694519046614
10.0P,5,16,0.3382,0.1951,19.77,1276.png,0.780239439041,0.26809409292,0.721105129754
10.0P,5,18,0.3401,0.184,19.77,1277.png,0.812558774533,0.215105670804,0.748702872574
10.0P,5,20,0.3422,0.1735,19.77,1278.png,0.84588982323,0.133075649076,0.77646021708
10.0P,6,2,0.3146,0.3018,30.05,1279.png,0.636428657001,0.562042120822,0.634144556151
10.0P,6,4,0.3181,0.2871,30.05,1280.png,0.673360300839,0.545148127818,0.660682102646
10.0P,6,6,0.3226,0.2716,30.05,1281.png,0.715832490435,0.523544433078,0.689478109169
10.0P,6,8,0.3259,0.2584,30.05,1282.png,0.751725321336,0.502679371302,0.715781275955
10.0P,6,10,0.3293,0.245,30.05,1283.png,0.789751693969,0.477737843808,0.743914016577
10.0P,6,12,0.3321,0.2329,30.05,1284.png,0.824847011741,0.45142540562,0.770988660151
10.0P,6,14,0.3349,0.2203,30.05,1285.png,0.862869987973,0.418553020958,0.800959800037
10.0P,6,16,0.337,0.2095,30.05,1286.png,0.896338646147,0.384591754733,0.828454961471
10.0P,6,18,0.3388,0.1995,30.05,1287.png,0.928540605337,0.3459503386,0.855498784445
10.0P,6,20,0.3409,0.1882,30.05,1288.png,0.967242367725,0.288117202205,0.887942404574
10.0P,7,2,0.3138,0.3054,43.06,1289.png,0.738090832162,0.666172627377,0.738192610091
10.0P,7,4,0.3181,0.292,43.06,1290.png,0.780639373549,0.647694887818,0.764895845667
10.0P,7,6,0.3221,0.2786,43.06,1291.png,0.823056336752,0.627004544644,0.793111057508
10.0P,7,8,0.3256,0.2654,43.06,1292.png,0.864581952928,0.604152952662,0.822683552817
10.0P,7,10,0.3288,0.2531,43.06,1293.png,0.904413910997,0.579594973144,0.851689364853
10.0P,7,12,0.3314,0.2423,43.06,1294.png,0.939987815435,0.555006917565,0.878605249797
10.0P,7,14,0.3341,0.2308,43.06,1295.png,0.979178480029,0.524545689776,0.908784004667
10.0P,8,2,0.3131,0.3084,59.1,1296.png,0.840213021728,0.771938697678,0.843133753619
10.0P,8,4,0.3175,0.2955,59.1,1297.png,0.887745152657,0.751887831193,0.871887223662
10.0P,8,6,0.3213,0.2829,59.1,1298.png,0.933048505882,0.730439816341,0.901715203328
10.0P,8,8,0.325,0.27,59.1,1299.png,0.979877236583,0.705682147753,0.93386210674
10.0P,9,2,0.3128,0.3094,78.66,1300.png,0.949528073179,0.878143704372,0.954253727138
2.5RP,1,2,0.324,0.2459,1.21,1301.png,0.162151842238,0.0870423378057,0.155066904765
2.5RP,1,4,0.329,0.2095,1.21,1302.png,0.188682612016,0.064718594043,0.178380851419
2.5RP,1,6,0.3321,0.1811,1.21,1303.png,0.212362805714,0.0329219912727,0.2001337707
2.5RP,2,2,0.3279,0.2754,3.126,1304.png,0.248073655556,0.169730326358,0.230157953233
2.5RP,2,4,0.3382,0.2496,3.126,1305.png,0.27943723287,0.150583663091,0.249181091673
2.5RP,2,6,0.347,0.2259,3.126,1306.png,0.309605371737,0.126123623906,0.268888621356
2.5RP,2,8,0.3555,0.2003,3.126,1307.png,0.344392864548,0.0843136333976,0.293349748882
2.5RP,2,10,0.3617,0.18,3.126,1308.png,0.37469986854,0.0139390379541,0.315690967972
2.5RP,3,2,0.3272,0.2861,6.555,1309.png,0.34579869696,0.257668689076,0.321710689364
2.5RP,3,4,0.34,0.2624,6.555,1310.png,0.388505617535,0.234222526334,0.342966801851
2.5RP,3,6,0.3501,0.2425,6.555,1311.png,0.424914719883,0.208565890832,0.362844225902
2.5RP,3,8,0.3598,0.2233,6.555,1312.png,0.461939520882,0.174478782301,0.383907802179
2.5RP,3,10,0.3681,0.2054,6.555,1313.png,0.497848244452,0.12726814998,0.405898367382
2.5RP,3,12,0.3754,0.1898,6.555,1314.png,0.531642738288,0.0458530826593,0.42698604792
2.5RP,4,2,0.3231,0.2951,12.0,1315.png,0.441578557962,0.356243291219,0.419495328765
2.5RP,4,4,0.334,0.277,12.0,1316.png,0.484983705672,0.335205584636,0.438803062958
2.5RP,4,6,0.3442,0.2595,12.0,1317.png,0.527073506768,0.310379422459,0.45906795999
2.5RP,4,8,0.3533,0.2438,12.0,1318.png,0.565902082851,0.282427005881,0.478661971051
2.5RP,4,10,0.3608,0.2301,12.0,1319.png,0.600316257208,0.251900413019,0.49725838127
2.5RP,4,12,0.3683,0.2162,12.0,1320.png,0.636638883524,0.210897847333,0.517576086436
2.5RP,4,14,0.3748,0.2039,12.0,1321.png,0.670200387544,0.158715152383,0.536984414909
2.5RP,4,16,0.3807,0.1923,12.0,1322.png,0.703184720397,0.0699563107102,0.556769856038
2.5RP,5,2,0.3199,0.3019,19.77,1323.png,0.538551180783,0.459139994285,0.520100560782
2.5RP,5,4,0.3298,0.2869,19.77,1324.png,0.584599515341,0.438685937795,0.538587514799
2.5RP,5,6,0.3396,0.2718,19.77,1325.png,0.63076412907,0.414478178282,0.558460958361
2.5RP,5,8,0.349,0.257,19.77,1326.png,0.67630687866,0.386051227981,0.579362527407
2.5RP,5,10,0.356,0.2452,19.77,1327.png,0.712462833548,0.359254851307,0.59740805036
2.5RP,5,12,0.3635,0.2325,19.77,1328.png,0.752519888456,0.32387661375,0.618029105683
2.5RP,5,14,0.3703,0.2211,19.77,1329.png,0.7899436942,0.283203188499,0.637665890321
2.5RP,5,16,0.3763,0.2108,19.77,1330.png,0.824774597534,0.23473248216,0.656591182347
2.5RP,5,18,0.3821,0.2007,19.77,1331.png,0.860186179614,0.164960634872,0.676334019944
2.5RP,5,20,0.3873,0.1909,19.77,1332.png,0.895270661544,0.00454860579256,0.697004240864
2.5RP,6,2,0.3188,0.3048,30.05,1333.png,0.643401215133,0.56066579067,0.624948350532
2.5RP,6,4,0.3272,0.2929,30.05,1334.png,0.688348933917,0.541616755783,0.641671276375
2.5RP,6,6,0.3362,0.2799,30.05,1335.png,0.736833682009,0.517982006398,0.661004166465
2.5RP,6,8,0.3437,0.2688,30.05,1336.png,0.778010194202,0.494923223481,0.678508517597
2.5RP,6,10,0.3509,0.2578,30.05,1337.png,0.818766249783,0.468818705236,0.696902995976
2.5RP,6,12,0.3582,0.2462,30.05,1338.png,0.861903038028,0.436769542022,0.717573394923
2.5RP,6,14,0.3652,0.2355,30.05,1339.png,0.903393263694,0.400639309695,0.7374648654
2.5RP,6,16,0.3718,0.2251,30.05,1340.png,0.944423488352,0.357666596504,0.758043931506
2.5RP,6,18,0.3773,0.2158,30.05,1341.png,0.981366161825,0.309719401138,0.777789674657
2.5RP,7,2,0.317,0.3076,43.06,1342.png,0.744572622484,0.664862636582,0.730289332859
2.5RP,7,4,0.3254,0.2971,43.06,1343.png,0.793938451282,0.644888141606,0.746276736924
2.5RP,7,6,0.3338,0.2854,43.06,1344.png,0.845401892067,0.620992749004,0.765812096425
2.5RP,7,8,0.3417,0.2745,43.06,1345.png,0.8936503448,0.595535086224,0.784801552671
2.5RP,7,10,0.3487,0.2648,43.06,1346.png,0.936814035749,0.569778283889,0.802495776629
2.5RP,7,12,0.3555,0.2545,43.06,1347.png,0.981420286199,0.539385343663,0.822762845139
2.5RP,8,2,0.3154,0.31,59.1,1348.png,0.845583103829,0.770879448421,0.836633244319
2.5RP,8,4,0.3239,0.3,59.1,1349.png,0.901238524797,0.749091404765,0.85329099618
2.5RP,8,6,0.3327,0.2898,59.1,1350.png,0.957660778328,0.724154677135,0.870851301604
2.5RP,9,2,0.3149,0.3108,78.66,1351.png,0.955243931986,0.876980747913,0.947751207126
5.0RP,1,2,0.3378,0.2542,1.21,1352.png,0.167333296917,0.0855428634816,0.147133705772
5.0RP,1,4,0.3503,0.2196,1.21,1353.png,0.196852378844,0.0608087372749,0.166681178686
5.0RP,1,6,0.3588,0.192,1.21,1354.png,0.222522416749,0.0253665605967,0.18531965753
5.0RP,2,2,0.3383,0.2829,3.126,1355.png,0.253322049448,0.168619308068,0.220766134055
5.0RP,2,4,0.3558,0.2597,3.126,1356.png,0.288466766353,0.147610502055,0.23460358631
5.0RP,2,6,0.3708,0.238,3.126,1357.png,0.321154289929,0.120921970551,0.249425626378
5.0RP,2,8,0.3858,0.214,3.126,1358.png,0.358186868219,0.0740819480145,0.268394089891
5.0RP,3,2,0.337,0.294,6.555,1359.png,0.352048340665,0.256634061478,0.308999707149
5.0RP,3,4,0.3586,0.2742,6.555,1360.png,0.400577992339,0.230842969867,0.321220022091
5.0RP,3,6,0.3765,0.2569,6.555,1361.png,0.441599434548,0.202095585754,0.333350489097
5.0RP,3,8,0.393,0.2395,6.555,1362.png,0.48188088088,0.163763985263,0.347391406831
5.0RP,3,10,0.4073,0.2235,6.555,1363.png,0.519316334412,0.110386763424,0.361935683598
5.0RP,3,12,0.4199,0.2089,6.555,1364.png,0.554633814314,0.00169587960201,0.376644024286
5.0RP,4,2,0.331,0.301,12.0,1365.png,0.449223546077,0.354742064369,0.407162669935
5.0RP,4,4,0.3491,0.2872,12.0,1366.png,0.498279517608,0.331964918147,0.415879239221
5.0RP,4,6,0.3671,0.2733,12.0,1367.png,0.546032313782,0.304478211178,0.425426195337
5.0RP,4,8,0.3833,0.26,12.0,1368.png,0.589771327736,0.272881762559,0.435843278765
5.0RP,4,10,0.396,0.2489,12.0,1369.png,0.625292872207,0.240664302378,0.445619559142
5.0RP,4,12,0.4104,0.2361,12.0,1370.png,0.666614553548,0.191270794873,0.457812167304
5.0RP,4,14,0.4225,0.2249,12.0,1371.png,0.70299880738,0.125684240214,0.469556829036
5.0RP,5,2,0.3256,0.3065,19.77,1372.png,0.545275607563,0.458000641103,0.508716819662
5.0RP,5,4,0.3421,0.2954,19.77,1373.png,0.598742960959,0.43544699872,0.515696304451
5.0RP,5,6,0.3585,0.2842,19.77,1374.png,0.650209689819,0.409370631637,0.523334603207
5.0RP,5,8,0.3748,0.2729,19.77,1375.png,0.70052195396,0.378600187341,0.531697001332
5.0RP,5,10,0.388,0.263,19.77,1376.png,0.74220158321,0.347738104727,0.540260369907
5.0RP,5,12,0.4022,0.2523,19.77,1377.png,0.787235450702,0.306939672035,0.550107748797
5.0RP,5,14,0.4142,0.2428,19.77,1378.png,0.826530195382,0.261643149293,0.55983490555
5.0RP,5,16,0.4261,0.2331,19.77,1379.png,0.86668949203,0.198665127893,0.570613869823
5.0RP,5,18,0.4372,0.2242,19.77,1380.png,0.904603679399,0.0979171959496,0.580929760556
5.0RP,6,2,0.3232,0.3085,30.05,1381.png,0.649493087783,0.55971884407,0.614248387424
5.0RP,6,4,0.3371,0.3001,30.05,1382.png,0.701971100412,0.538775618312,0.619258990004
5.0RP,6,6,0.352,0.2904,30.05,1383.png,0.757280274886,0.512841331184,0.626303430121
5.0RP,6,8,0.3648,0.282,30.05,1384.png,0.803711625863,0.487501935042,0.632794240995
5.0RP,6,10,0.3769,0.2738,30.05,1385.png,0.847457457464,0.459916772076,0.639768284399
5.0RP,6,12,0.39,0.2646,30.05,1386.png,0.895122911295,0.424668047746,0.648400312245
5.0RP,6,14,0.4023,0.2552,30.05,1387.png,0.941524048236,0.383258303977,0.658668233299
5.0RP,6,16,0.4136,0.2467,30.05,1388.png,0.984169794132,0.33665999759,0.668271385992
5.0RP,7,2,0.3206,0.3104,43.06,1389.png,0.751017830904,0.663716259526,0.720676998287
5.0RP,7,4,0.3332,0.3032,43.06,1390.png,0.806022109017,0.642684683842,0.724938906951
5.0RP,7,6,0.347,0.2949,43.06,1391.png,0.864669731681,0.616794718,0.730771078079
5.0RP,7,8,0.3603,0.2869,43.06,1392.png,0.919458890444,0.588903136512,0.73665135495
5.0RP,7,10,0.3713,0.2798,43.06,1393.png,0.96493933902,0.562352432575,0.742902458489
5.0RP,8,2,0.318,0.312,59.1,1394.png,0.851098341293,0.769894631812,0.828802427112
5.0RP,8,4,0.3308,0.3052,59.1,1395.png,0.914252275032,0.746572925843,0.832370621817
5.0RP,8,6,0.344,0.2978,59.1,1396.png,0.977415193445,0.719759064003,0.837220595087
5.0RP,9,2,0.3172,0.3126,78.66,1397.png,0.960710228872,0.876030647387,0.939871189934
7.5RP,1,2,0.3498,0.2617,1.21,1398.png,0.171295675499,0.0844161098218,0.140139992696
7.5RP,1,4,0.3705,0.23,1.21,1399.png,0.203119131404,0.0578959535555,0.155245851919
7.5RP,1,6,0.3865,0.2036,1.21,1400.png,0.231248750955,0.0187689619261,0.1701720415
7.5RP,2,2,0.3459,0.2892,3.126,1401.png,0.256320351566,0.168205525301,0.213285668635
7.5RP,2,4,0.3702,0.2683,3.126,1402.png,0.294864479939,0.145521637395,0.222476796711
7.5RP,2,6,0.3918,0.249,3.126,1403.png,0.329780186251,0.116914690975,0.23216988639
7.5RP,2,8,0.4137,0.2276,3.126,1404.png,0.367967484277,0.0668801417181,0.244909925727
7.5RP,3,2,0.345,0.3001,6.555,1405.png,0.357144436948,0.255636862862,0.299038218297
7.5RP,3,4,0.3739,0.2851,6.555,1406.png,0.408257430892,0.229134293695,0.302109080297
7.5RP,3,6,0.399,0.2708,6.555,1407.png,0.452118922068,0.198687377523,0.306486312285
7.5RP,3,8,0.4234,0.2556,6.555,1408.png,0.495681184777,0.156653641342,0.312709657768
7.5RP,3,10,0.4445,0.2419,6.555,1409.png,0.534324302712,0.0984296338523,0.319297334021
7.5RP,4,2,0.3371,0.3061,12.0,1410.png,0.454172731549,0.353963770237,0.39693405295
7.5RP,4,4,0.3612,0.2963,12.0,1411.png,0.506836240904,0.330245500446,0.39629330923
7.5RP,4,6,0.385,0.2859,12.0,1412.png,0.556702609466,0.302052073316,0.396641359491
7.5RP,4,8,0.4072,0.275,12.0,1413.png,0.603124056638,0.268708253619,0.398755939451
7.5RP,4,10,0.4259,0.2651,12.0,1414.png,0.642593044604,0.232389625666,0.401756535068
7.5RP,4,12,0.445,0.2541,12.0,1415.png,0.684120969508,0.18058809766,0.406440438107
7.5RP,4,14,0.4629,0.2437,12.0,1416.png,0.723476497465,0.101418896341,0.411296831182
7.5RP,5,2,0.3296,0.3098,19.77,1417.png,0.549710977336,0.457271480498,0.500624720607
7.5RP,5,4,0.3515,0.3024,19.77,1418.png,0.608002841348,0.43351829315,0.497393118408
7.5RP,5,6,0.3726,0.2941,19.77,1419.png,0.662216649564,0.406492486546,0.496092559439
7.5RP,5,8,0.3932,0.2852,19.77,1420.png,0.714021873362,0.374988641703,0.496145311924
7.5RP,5,10,0.4108,0.2773,19.77,1421.png,0.757527151993,0.342897446419,0.496728344284
7.5RP,5,12,0.4303,0.2675,19.77,1422.png,0.806737754888,0.297454831045,0.499370743406
7.5RP,5,14,0.4454,0.2596,19.77,1423.png,0.845193767506,0.25160474582,0.502139895299
7.5RP,5,16,0.4617,0.2506,19.77,1424.png,0.887693679032,0.18051265544,0.506240637608
7.5RP,5,18,0.4761,0.2421,19.77,1425.png,0.926686057521,0.0473454228576,0.511206354855
7.5RP,6,2,0.3261,0.3113,30.05,1426.png,0.652768864782,0.559408798151,0.606514101788
7.5RP,6,4,0.3439,0.3056,30.05,1427.png,0.70980085758,0.537431037913,0.602803940938
7.5RP,6,6,0.3635,0.2987,30.05,1428.png,0.769667587022,0.51005222647,0.599765561874
7.5RP,6,8,0.3791,0.2929,30.05,1429.png,0.815639205781,0.485430018193,0.597859094194
7.5RP,6,10,0.396,0.286,30.05,1430.png,0.864944510672,0.454609449754,0.596986568039
7.5RP,6,12,0.4125,0.2784,30.05,1431.png,0.913594129775,0.418393199374,0.597944173433
7.5RP,6,14,0.4285,0.2705,30.05,1432.png,0.961178224154,0.375493568073,0.600092643117
7.5RP,7,2,0.3232,0.3125,43.06,1433.png,0.75540247553,0.662973219933,0.713566853284
